variant_id,galaxy,split,n_points,rmse_tau_source_normalized_l2,rmse_tpg_v6,rmse_mond,claim_boundary,rmse_l2_weight_intake,source_norm_minus_old_l2_intake,source_norm_minus_tpg_v6,source_norm_minus_mond,source_norm_beats_old_l2_intake,source_norm_beats_tpg_v6,source_norm_beats_mond
primary_proxy_gate_0p35,UGC00634,train,4,9.031070992958256,8.17927394861286,2.390542422509193,tau_side_source_normalization_sensitivity_not_model_selection,10.32560022897114,-1.2945292360128846,0.8517970443453962,6.640528570449063,True,False,False
primary_proxy_gate_0p35,UGC01230,train,11,15.39149629619199,15.668391396233122,19.787452508603863,tau_side_source_normalization_sensitivity_not_model_selection,15.633114294757826,-0.241617998565836,-0.2768951000411324,-4.395956212411873,True,True,True
primary_proxy_gate_0p35,UGC01281,train,23,2.556829643488075,2.873653918392883,2.590778492828074,tau_side_source_normalization_sensitivity_not_model_selection,2.3746105407048357,0.18221910278323916,-0.31682427490480825,-0.03394884933999931,False,True,True
primary_proxy_gate_0p35,UGC02455,train,8,48.71375249112594,40.12562667208877,41.15186377794972,tau_side_source_normalization_sensitivity_not_model_selection,42.14294798709024,6.570804504035699,8.588125819037167,7.5618887131762165,False,False,False
primary_proxy_gate_0p35,UGC02487,train,17,43.8138842267308,67.62411171265585,60.82824936276332,tau_side_source_normalization_sensitivity_not_model_selection,67.09807605165417,-23.284191824923376,-23.810227485925047,-17.014365136032524,True,True,True
primary_proxy_gate_0p35,UGC02885,train,19,24.372692194377667,18.30388329245319,15.131131571665343,tau_side_source_normalization_sensitivity_not_model_selection,17.998961370423423,6.373730823954244,6.068808901924477,9.241560622712324,False,False,False
primary_proxy_gate_0p35,UGC02916,train,43,43.134943141899605,27.319935272727097,30.310716706055015,tau_side_source_normalization_sensitivity_not_model_selection,27.8605932916766,15.274349850223004,15.815007869172508,12.82422643584459,False,False,False
primary_proxy_gate_0p35,UGC02953,train,115,21.665903081872337,32.750190465366245,28.930833464990883,tau_side_source_normalization_sensitivity_not_model_selection,32.107548457097785,-10.441645375225448,-11.084287383493908,-7.264930383118546,True,True,True
primary_proxy_gate_0p35,UGC03205,train,48,17.132604353967185,23.038239432266117,20.01236999671605,tau_side_source_normalization_sensitivity_not_model_selection,22.347123927901933,-5.214519573934748,-5.905635078298932,-2.8797656427488647,True,True,True
primary_proxy_gate_0p35,UGC03546,train,30,41.502408001199,31.144679427119854,32.99335102825052,tau_side_source_normalization_sensitivity_not_model_selection,31.452096901649615,10.050311099549386,10.357728574079147,8.509056972948478,False,False,False
primary_proxy_gate_0p35,UGC04278,train,25,9.464088891758392,10.395694298729477,7.617050061219652,tau_side_source_normalization_sensitivity_not_model_selection,9.55402604619157,-0.08993715443317818,-0.9316054069710855,1.8470388305387395,True,True,False
primary_proxy_gate_0p35,UGC04325,train,8,11.675483433384898,17.920667735433767,16.430046998854888,tau_side_source_normalization_sensitivity_not_model_selection,15.624506638510129,-3.949023205125231,-6.2451843020488695,-4.75456356546999,True,True,True
primary_proxy_gate_0p35,UGC04483,train,8,3.1823713837494165,3.798705980303068,5.284251656234046,tau_side_source_normalization_sensitivity_not_model_selection,4.733408191914488,-1.5510368081650712,-0.6163345965536515,-2.1018802724846295,True,True,True
primary_proxy_gate_0p35,UGC05005,train,11,10.712530722145715,8.667266606701743,15.3370678339474,tau_side_source_normalization_sensitivity_not_model_selection,9.07514620504101,1.6373845171047048,2.045264115443972,-4.6245371118016845,False,False,True
primary_proxy_gate_0p35,UGC05253,train,73,23.50530138669555,15.05917273003151,15.801028556046024,tau_side_source_normalization_sensitivity_not_model_selection,14.988985130439485,8.516316256256065,8.44612865666404,7.704272830649526,False,False,False
primary_proxy_gate_0p35,UGC05721,train,23,17.70269058857446,18.899011901061648,16.681620310362256,tau_side_source_normalization_sensitivity_not_model_selection,17.72663055720147,-0.023939968627011865,-1.1963213124871892,1.0210702782122034,True,True,False
primary_proxy_gate_0p35,UGC05750,train,11,10.48187850061871,9.302313712413989,15.43158945781573,tau_side_source_normalization_sensitivity_not_model_selection,10.33003231597631,0.15184618464239996,1.1795647882047202,-4.949710957197022,False,False,True
primary_proxy_gate_0p35,UGC05764,train,10,11.860516521606366,10.69204900722308,8.472754908677588,tau_side_source_normalization_sensitivity_not_model_selection,11.238326378310044,0.6221901432963222,1.1684675143832859,3.3877616129287773,False,False,False
primary_proxy_gate_0p35,UGC05918,train,8,4.491921906583633,3.852091274673392,4.343347077626917,tau_side_source_normalization_sensitivity_not_model_selection,4.5252313182342245,-0.03330941165059187,0.6398306319102405,0.1485748289567157,True,False,False
primary_proxy_gate_0p35,UGC05999,train,5,9.455952588027415,8.462273332104134,12.11108103755705,tau_side_source_normalization_sensitivity_not_model_selection,8.45718314820061,0.9987694398268054,0.993679255923281,-2.6551284495296343,False,False,True
primary_proxy_gate_0p35,UGC06399,train,9,7.952489537630323,6.570667508689696,4.007206920083819,tau_side_source_normalization_sensitivity_not_model_selection,7.489313861855566,0.4631756757747576,1.3818220289406273,3.9452826175465043,False,False,False
primary_proxy_gate_0p35,UGC06446,train,17,12.550265898865497,11.600558614682592,9.277034813965724,tau_side_source_normalization_sensitivity_not_model_selection,12.633602606691031,-0.08333670782553426,0.9497072841829048,3.2732310848997734,True,False,False
primary_proxy_gate_0p35,UGC06614,train,13,50.742926525509404,27.61230809264631,31.039843849947932,tau_side_source_normalization_sensitivity_not_model_selection,28.277379480959787,22.465547044549616,23.130618432863095,19.703082675561472,False,False,False
primary_proxy_gate_0p35,UGC06628,train,7,29.663832242561337,30.52936844963153,33.51825732954061,tau_side_source_normalization_sensitivity_not_model_selection,29.86780789102599,-0.20397564846465244,-0.8655362070701926,-3.8544250869792727,True,True,True
primary_proxy_gate_0p35,UGC06667,train,9,22.656664188276945,21.777818607382592,16.71485279097738,tau_side_source_normalization_sensitivity_not_model_selection,23.109849288290228,-0.4531851000132825,0.8788455808943532,5.941811397299567,True,False,False
primary_proxy_gate_0p35,UGC06786,train,45,13.838881558822637,33.56822624211261,29.84835494248942,tau_side_source_normalization_sensitivity_not_model_selection,32.45698073267055,-18.618099173847916,-19.729344683289973,-16.00947338366678,True,True,True
primary_proxy_gate_0p35,UGC06787,train,71,18.81520024110275,32.5137827820559,29.754940330408104,tau_side_source_normalization_sensitivity_not_model_selection,31.67306372483247,-12.85786348372972,-13.698582540953147,-10.939740089305353,True,True,True
primary_proxy_gate_0p35,UGC06923,train,6,14.505991549296436,8.148037483804755,9.174294672212552,tau_side_source_normalization_sensitivity_not_model_selection,9.756185765361533,4.749805783934903,6.357954065491681,5.331696877083884,False,False,False
primary_proxy_gate_0p35,UGC06930,train,10,6.872796055537011,7.129942401878801,10.615359911067321,tau_side_source_normalization_sensitivity_not_model_selection,6.664696108754801,0.20809994678220978,-0.25714634634179045,-3.7425638555303102,False,True,True
primary_proxy_gate_0p35,UGC06973,train,9,48.76439809836056,43.77487056159231,46.219420778795254,tau_side_source_normalization_sensitivity_not_model_selection,43.91092028101143,4.85347781734913,4.98952753676825,2.544977319565305,False,False,False
primary_proxy_gate_0p35,UGC07089,train,12,12.447564129005901,11.854626156035648,15.11002549298317,tau_side_source_normalization_sensitivity_not_model_selection,26.156211830861334,-13.708647701855433,0.5929379729702529,-2.6624613639772683,True,False,True
primary_proxy_gate_0p35,UGC07125,train,13,23.056094445831963,23.50738158433897,30.744216898994726,tau_side_source_normalization_sensitivity_not_model_selection,21.704699496481194,1.3513949493507695,-0.45128713850700564,-7.688122453162762,False,True,True
primary_proxy_gate_0p35,UGC07232,train,4,5.441467105297166,4.330516350390615,4.2010085891531075,tau_side_source_normalization_sensitivity_not_model_selection,6.488737231787711,-1.0472701264905453,1.1109507549065505,1.2404585161440584,True,False,False
primary_proxy_gate_0p35,UGC07323,train,10,14.191899950478982,7.870558254421247,9.408514005252675,tau_side_source_normalization_sensitivity_not_model_selection,10.14153546927387,4.050364481205111,6.321341696057735,4.783385945226307,False,False,False
primary_proxy_gate_0p35,UGC07399,train,10,28.18237843521602,29.951109537180738,27.270722350345288,tau_side_source_normalization_sensitivity_not_model_selection,29.122311789828107,-0.9399333546120872,-1.7687311019647183,0.9116560848707316,True,True,False
primary_proxy_gate_0p35,UGC07524,train,31,5.46102292726183,5.168715146792566,7.393493259839208,tau_side_source_normalization_sensitivity_not_model_selection,5.192516114689862,0.2685068125719674,0.29230778046926353,-1.9324703325773784,False,False,True
primary_proxy_gate_0p35,UGC07559,train,7,7.211280459836526,8.085663881075234,10.488763467566779,tau_side_source_normalization_sensitivity_not_model_selection,7.933735142360967,-0.7224546825244413,-0.8743834212387087,-3.277483007730253,True,True,True
primary_proxy_gate_0p35,UGC07608,train,8,11.786042668864171,11.086952972273936,7.643350201540864,tau_side_source_normalization_sensitivity_not_model_selection,11.626123100465469,0.1599195683987027,0.6990896965902351,4.142692467323307,False,False,False
primary_proxy_gate_0p35,UGC07690,train,7,3.896978107726095,4.60175903715822,6.229715228813062,tau_side_source_normalization_sensitivity_not_model_selection,4.4363543911016174,-0.5393762833755225,-0.704780929432125,-2.3327371210869674,True,True,True
primary_proxy_gate_0p35,UGC07866,train,7,6.1518817655879925,5.7383846888435865,8.109464129446401,tau_side_source_normalization_sensitivity_not_model_selection,7.195023293297549,-1.0431415277095564,0.41349707674440594,-1.9575823638584087,True,False,True
primary_proxy_gate_0p35,UGC08286,train,17,12.858192663681876,14.190503497341913,11.134978355570606,tau_side_source_normalization_sensitivity_not_model_selection,13.720139144114569,-0.8619464804326924,-1.3323108336600367,1.7232143081112703,True,True,False
primary_proxy_gate_0p35,UGC08490,train,30,11.449971575565552,12.750079284525583,8.782045083335015,tau_side_source_normalization_sensitivity_not_model_selection,12.38905897834557,-0.939087402780018,-1.3001077089600308,2.667926492230537,True,True,False
primary_proxy_gate_0p35,UGC08550,train,11,5.559877439554285,6.06335307483473,3.445739243845035,tau_side_source_normalization_sensitivity_not_model_selection,5.516036130117249,0.04384130943703557,-0.503475635280445,2.1141381957092498,False,True,False
primary_proxy_gate_0p35,UGC08837,train,8,10.350894681275118,11.823039060545453,14.631810600470736,tau_side_source_normalization_sensitivity_not_model_selection,11.11024458157365,-0.7593499002985311,-1.4721443792703344,-4.280915919195618,True,True,True
primary_proxy_gate_0p35,UGC09037,train,22,51.29731337917479,35.08096095482696,38.28976483562106,tau_side_source_normalization_sensitivity_not_model_selection,35.949333454542575,15.347979924632213,16.216352424347825,13.007548543553732,False,False,False
primary_proxy_gate_0p35,UGC09133,train,68,36.643598605037965,17.439689160530865,21.296066784163067,tau_side_source_normalization_sensitivity_not_model_selection,17.508027314218538,19.135571290819428,19.2039094445071,15.347531820874899,False,False,False
primary_proxy_gate_0p35,UGC09992,train,5,11.468541277699986,12.419100947372682,15.349374013313273,tau_side_source_normalization_sensitivity_not_model_selection,11.978897972743242,-0.5103566950432565,-0.9505596696726961,-3.8808327356132875,True,True,True
primary_proxy_gate_0p35,UGC10310,train,7,6.05113275759265,6.026738625872166,8.025462221912084,tau_side_source_normalization_sensitivity_not_model_selection,5.996785205851747,0.054347551740902666,0.024394131720484324,-1.9743294643194345,False,False,True
primary_proxy_gate_0p35,UGC11455,train,36,24.107725823459393,14.4032869987777,16.72257736917739,tau_side_source_normalization_sensitivity_not_model_selection,14.53391412848184,9.573811694977554,9.704438824681693,7.385148454282003,False,False,False
primary_proxy_gate_0p35,UGC11557,train,12,42.32020628365321,32.96981266846553,34.503675638220066,tau_side_source_normalization_sensitivity_not_model_selection,34.67928261004577,7.640923673607439,9.350393615187677,7.81653064543314,False,False,False
primary_proxy_gate_0p35,UGC11820,train,10,5.66606540549244,5.218621983502207,9.228226219817985,tau_side_source_normalization_sensitivity_not_model_selection,5.639225532039028,0.026839873453412544,0.4474434219902328,-3.562160814325545,False,False,True
primary_proxy_gate_0p35,UGC12632,train,15,5.727981644853072,6.032106398984771,7.673706532829834,tau_side_source_normalization_sensitivity_not_model_selection,5.8500062267676,-0.12202458191452781,-0.30412475413169915,-1.9457248879767617,True,True,True
primary_proxy_gate_0p35,UGC12732,train,16,8.202175336399666,7.718129754895397,6.818578331328152,tau_side_source_normalization_sensitivity_not_model_selection,9.14130504891053,-0.939129712510864,0.4840455815042688,1.3835970050715138,True,False,False
primary_proxy_gate_0p35,UGCA281,train,7,2.417608258082716,1.9407170239409501,2.958109044402935,tau_side_source_normalization_sensitivity_not_model_selection,4.114038111550263,-1.696429853467547,0.47689123414176593,-0.5405007863202189,True,False,True
primary_proxy_gate_0p35,UGCA442,train,8,4.985399498913809,5.207292467615204,3.4784865920272874,tau_side_source_normalization_sensitivity_not_model_selection,4.967912018687803,0.01748748022600566,-0.22189296870139508,1.5069129068865217,False,True,False
no_proxy_gate_0p00,CamB,holdout,9,14.446919218558014,13.63779853730796,15.623524086441458,tau_side_source_normalization_sensitivity_not_model_selection,15.773375142407724,-1.3264559238497107,0.8091206812500538,-1.1766048678834444,True,False,True
no_proxy_gate_0p00,ESO116-G012,holdout,15,7.637558617164989,11.508201668011028,9.108666488881621,tau_side_source_normalization_sensitivity_not_model_selection,10.754558922826297,-3.117000305661308,-3.8706430508460388,-1.4711078717166322,True,True,True
no_proxy_gate_0p00,F561-1,holdout,6,33.73196559002089,28.55685188052471,32.526019723976546,tau_side_source_normalization_sensitivity_not_model_selection,30.72961132456212,3.00235426545877,5.1751137094961805,1.2059458660443454,False,False,False
no_proxy_gate_0p00,F563-1,holdout,17,22.22626207905828,24.695833689633552,18.44568739642176,tau_side_source_normalization_sensitivity_not_model_selection,24.353860854926513,-2.1275987758682327,-2.4695716105752723,3.7805746826365194,True,True,False
